2022-06-11 23:39:01,028 - INFO    - news_cor_list:[[100002, 13, 0.07], [100002, 18, 0.07], [100002, 34, 0.07], [100006, 5, 0.04], [100006, 10, 0.04], [100006, 14, 0.04], [100006, 17, 0.1], [100006, 18, 0.04], [100006, 24, 0.04], [100006, 28, 0.09], [100006, 30, 0.04], [100006, 33, 0.04], [100006, 34, 0.04], [100006, 35, 0.04], [100000, 12, 0.08], [100000, 15, 0.08], [100000, 16, 0.1], [100000, 17, 0.09], [100000, 20, 0.08], [100000, 22, 0.08], [100000, 28, 0.08], [100000, 35, 0.08], [100001, 35, 0.1], [100004, 35, 0.07], [110124, 2, 0.05]]
2022-06-11 23:39:01,028 - INFO    - news_cor_list:[[100002, 13, 0.07], [100002, 18, 0.07], [100002, 34, 0.07], [100006, 5, 0.04], [100006, 10, 0.04], [100006, 14, 0.04], [100006, 17, 0.1], [100006, 18, 0.04], [100006, 24, 0.04], [100006, 28, 0.09], [100006, 30, 0.04], [100006, 33, 0.04], [100006, 34, 0.04], [100006, 35, 0.04], [100000, 12, 0.08], [100000, 15, 0.08], [100000, 16, 0.1], [100000, 17, 0.09], [100000, 20, 0.08], [100000, 22, 0.08], [100000, 28, 0.08], [100000, 35, 0.08], [100001, 35, 0.1], [100004, 35, 0.07], [110124, 2, 0.05], [110124, 4, 0.05]]
2022-06-11 23:39:01,028 - INFO    - news_cor_list:[[100002, 13, 0.07], [100002, 18, 0.07], [100002, 34, 0.07], [100006, 5, 0.04], [100006, 10, 0.04], [100006, 14, 0.04], [100006, 17, 0.1], [100006, 18, 0.04], [100006, 24, 0.04], [100006, 28, 0.09], [100006, 30, 0.04], [100006, 33, 0.04], [100006, 34, 0.04], [100006, 35, 0.04], [100000, 12, 0.08], [100000, 15, 0.08], [100000, 16, 0.1], [100000, 17, 0.09], [100000, 20, 0.08], [100000, 22, 0.08], [100000, 28, 0.08], [100000, 35, 0.08], [100001, 35, 0.1], [100004, 35, 0.07], [110124, 2, 0.05], [110124, 4, 0.05], [110124, 5, 0.05]]
2022-06-11 23:39:01,028 - INFO    - news_cor_list:[[100002, 13, 0.07], [100002, 18, 0.07], [100002, 34, 0.07], [100006, 5, 0.04], [100006, 10, 0.04], [100006, 14, 0.04], [100006, 17, 0.1], [100006, 18, 0.04], [100006, 24, 0.04], [100006, 28, 0.09], [100006, 30, 0.04], [100006, 33, 0.04], [100006, 34, 0.04], [100006, 35, 0.04], [100000, 12, 0.08], [100000, 15, 0.08], [100000, 16, 0.1], [100000, 17, 0.09], [100000, 20, 0.08], [100000, 22, 0.08], [100000, 28, 0.08], [100000, 35, 0.08], [100001, 35, 0.1], [100004, 35, 0.07], [110124, 2, 0.05], [110124, 4, 0.05], [110124, 5, 0.05], [110124, 23, 0.05]]
2022-06-11 23:39:01,028 - INFO    - news_cor_list:[[100002, 13, 0.07], [100002, 18, 0.07], [100002, 34, 0.07], [100006, 5, 0.04], [100006, 10, 0.04], [100006, 14, 0.04], [100006, 17, 0.1], [100006, 18, 0.04], [100006, 24, 0.04], [100006, 28, 0.09], [100006, 30, 0.04], [100006, 33, 0.04], [100006, 34, 0.04], [100006, 35, 0.04], [100000, 12, 0.08], [100000, 15, 0.08], [100000, 16, 0.1], [100000, 17, 0.09], [100000, 20, 0.08], [100000, 22, 0.08], [100000, 28, 0.08], [100000, 35, 0.08], [100001, 35, 0.1], [100004, 35, 0.07], [110124, 2, 0.05], [110124, 4, 0.05], [110124, 5, 0.05], [110124, 23, 0.05], [110124, 28, 0.05]]
2022-06-11 23:39:01,028 - INFO    - news_cor_list:[[100002, 13, 0.07], [100002, 18, 0.07], [100002, 34, 0.07], [100006, 5, 0.04], [100006, 10, 0.04], [100006, 14, 0.04], [100006, 17, 0.1], [100006, 18, 0.04], [100006, 24, 0.04], [100006, 28, 0.09], [100006, 30, 0.04], [100006, 33, 0.04], [100006, 34, 0.04], [100006, 35, 0.04], [100000, 12, 0.08], [100000, 15, 0.08], [100000, 16, 0.1], [100000, 17, 0.09], [100000, 20, 0.08], [100000, 22, 0.08], [100000, 28, 0.08], [100000, 35, 0.08], [100001, 35, 0.1], [100004, 35, 0.07], [110124, 2, 0.05], [110124, 4, 0.05], [110124, 5, 0.05], [110124, 23, 0.05], [110124, 28, 0.05], [110124, 29, 0.05]]
2022-06-11 23:39:01,043 - INFO    - news_cor_list:[[100002, 13, 0.07], [100002, 18, 0.07], [100002, 34, 0.07], [100006, 5, 0.04], [100006, 10, 0.04], [100006, 14, 0.04], [100006, 17, 0.1], [100006, 18, 0.04], [100006, 24, 0.04], [100006, 28, 0.09], [100006, 30, 0.04], [100006, 33, 0.04], [100006, 34, 0.04], [100006, 35, 0.04], [100000, 12, 0.08], [100000, 15, 0.08], [100000, 16, 0.1], [100000, 17, 0.09], [100000, 20, 0.08], [100000, 22, 0.08], [100000, 28, 0.08], [100000, 35, 0.08], [100001, 35, 0.1], [100004, 35, 0.07], [110124, 2, 0.05], [110124, 4, 0.05], [110124, 5, 0.05], [110124, 23, 0.05], [110124, 28, 0.05], [110124, 29, 0.05], [110124, 35, 0.05]]
2022-06-11 23:39:01,044 - ERROR   - rollback:[100002, 13, 0.07]
2022-06-11 23:39:01,045 - ERROR   - rollback:[100002, 18, 0.07]
2022-06-11 23:39:01,045 - ERROR   - rollback:[100002, 34, 0.07]
2022-06-11 23:39:01,046 - ERROR   - rollback:[100006, 5, 0.04]
2022-06-11 23:39:01,047 - ERROR   - rollback:[100006, 10, 0.04]
2022-06-11 23:39:01,047 - ERROR   - rollback:[100006, 14, 0.04]
2022-06-11 23:39:01,048 - ERROR   - rollback:[100006, 17, 0.1]
2022-06-11 23:39:01,048 - ERROR   - rollback:[100006, 18, 0.04]
2022-06-11 23:39:01,059 - ERROR   - rollback:[100006, 24, 0.04]
2022-06-11 23:39:01,060 - ERROR   - rollback:[100006, 28, 0.09]
2022-06-11 23:39:01,061 - ERROR   - rollback:[100006, 30, 0.04]
2022-06-11 23:39:01,061 - ERROR   - rollback:[100006, 33, 0.04]
2022-06-11 23:39:01,062 - ERROR   - rollback:[100006, 34, 0.04]
2022-06-11 23:39:01,062 - ERROR   - rollback:[100006, 35, 0.04]
2022-06-11 23:39:01,063 - ERROR   - rollback:[100000, 12, 0.08]
2022-06-11 23:39:01,063 - ERROR   - rollback:[100000, 15, 0.08]
2022-06-11 23:39:01,064 - ERROR   - rollback:[100000, 16, 0.1]
2022-06-11 23:39:01,064 - ERROR   - rollback:[100000, 17, 0.09]
2022-06-11 23:39:01,065 - ERROR   - rollback:[100000, 20, 0.08]
2022-06-11 23:39:01,065 - ERROR   - rollback:[100000, 22, 0.08]
2022-06-11 23:39:01,066 - ERROR   - rollback:[100000, 28, 0.08]
2022-06-11 23:39:01,066 - ERROR   - rollback:[100000, 35, 0.08]
2022-06-11 23:39:01,066 - ERROR   - rollback:[100001, 35, 0.1]
2022-06-11 23:39:01,067 - ERROR   - rollback:[100004, 35, 0.07]
2022-06-11 23:39:01,067 - ERROR   - rollback:[110124, 2, 0.05]
2022-06-11 23:39:01,075 - ERROR   - rollback:[110124, 4, 0.05]
2022-06-11 23:39:01,076 - ERROR   - rollback:[110124, 5, 0.05]
2022-06-11 23:39:01,076 - ERROR   - rollback:[110124, 23, 0.05]
2022-06-11 23:39:01,076 - ERROR   - rollback:[110124, 28, 0.05]
2022-06-11 23:39:01,077 - ERROR   - rollback:[110124, 29, 0.05]
2022-06-11 23:39:01,077 - ERROR   - rollback:[110124, 35, 0.05]
